DATE_TIME	TIMESTAMP	HEART_RATE	CADENCE	SPEED_SENSOR	SPEED_GPS	SPEED_SMOOTHED	PRESSURE	TEMPERATURE	LATITUDE_6	LONGITUDE_6	ACCURACY_GPS	ALTITUDE_GPS	ALTITUDE_BARO	ALTITUDE_SMOOTHED	DISTANCE_SENSOR	DISTANCE_GPS	BEARING	SLOPE_GPS	SLOPE_SMOOTHED	V_SPEED_GPS	V_SPEED_SMOOTHED
2021-01-08T16:24:29+0100	1610119469518	153			2.94	2.74			47108033	15433970	3	470.69		470.69		5391.24	246.63	3.21	2.57	5.66	4.28
2021-01-08T16:24:30+0100	1610119470532	153			2.56	2.74			47108023	15433939	3	470.78		470.78		5393.84	244.64	3.47	3.03	5.33	5.04
2021-01-08T16:24:31+0100	1610119471546	153			2.70	2.78			47108013	15433906	3	470.89		470.89		5396.57	246.00	4.02	3.49	6.51	5.80
2021-01-08T16:24:32+0100	1610119472549	153			2.79	2.74			47108005	15433871	3	470.89		470.89		5399.37	251.44	0.00	3.98	0.00	6.66
2021-01-08T16:24:33+0100	1610119473551	153			2.85	2.79			47108000	15433834	3	471.03		471.03		5402.22	258.77	4.90	4.39	8.38	7.40
2021-01-08T16:24:34+0100	1610119474553	154			2.85	2.82			47107995	15433797	3	471.18		471.18		5405.08	258.77	5.25	4.75	8.98	8.11
2021-01-08T16:24:35+0100	1610119475589	154			2.71	2.83			47107989	15433761	3	471.33		471.33		5407.88	256.24	5.35	5.02	8.69	8.56
2021-01-08T16:24:36+0100	1610119476557	152			2.89	2.87			47107981	15433726	3	471.50		471.50		5410.68	251.44	6.08	5.24	10.54	9.08
2021-01-08T16:24:37+0100	1610119477542	152			2.82	2.91			47107970	15433693	3	471.66		471.66		5413.46	243.91	5.75	5.42	9.75	9.55
2021-01-08T16:24:38+0100	1610119478546	152			2.89	2.95			47107958	15433659	3	471.84		471.84		5416.36	242.59	6.21	5.90	10.76	10.49
2021-01-08T16:24:39+0100	1610119479554	153			3.06	2.98			47107945	15433623	3	472.03		472.03		5419.44	242.05	6.16	6.00	11.31	10.80
2021-01-08T16:24:40+0100	1610119480552	153			3.11	3.06			47107933	15433586	3	472.22		472.22		5422.54	244.52	6.13	6.07	11.42	11.00
2021-01-08T16:24:41+0100	1610119481575	154			2.92	3.09			47107922	15433550	3	472.41		472.41		5425.53	245.82	6.36	6.13	11.14	11.23
2021-01-08T16:24:42+0100	1610119482561	154			3.08	3.13			47107910	15433514	3	472.60		472.60		5428.56	243.91	6.26	6.13	11.56	11.23
2021-01-08T16:24:43+0100	1610119483546	154			3.31	3.13			47107895	15433477	3	472.80		472.80		5431.82	239.22	6.14	6.13	12.18	11.29
2021-01-08T16:24:44+0100	1610119484557	154			3.09	3.15			47107879	15433443	3	472.99		472.99		5434.95	235.34	6.07	6.08	11.28	11.25
2021-01-08T16:24:45+0100	1610119485554	153			3.26	3.13			47107863	15433407	3	473.19		473.19		5438.20	236.86	6.15	6.04	12.04	11.20
2021-01-08T16:24:46+0100	1610119486555	154			3.13	3.08			47107848	15433372	3	473.38		473.38		5441.33	237.80	6.07	5.96	11.39	11.05
2021-01-08T16:24:47+0100	1610119487561	154			3.05	3.07			47107833	15433338	3	473.57		473.57		5444.40	237.05	6.20	5.85	11.33	10.93
2021-01-08T16:24:48+0100	1610119488575	154			2.97	3.05			47107819	15433304	3	473.75		473.75		5447.41	238.83	5.99	5.71	10.65	10.71
2021-01-08T16:24:49+0100	1610119489556	154			3.00	3.05			47107804	15433272	3	473.92		473.92		5450.35	235.44	5.78	5.59	10.40	10.39
2021-01-08T16:24:50+0100	1610119490550	154			3.02	3.08			47107788	15433240	3	474.09		474.09		5453.35	233.70	5.66	5.48	10.26	10.16
2021-01-08T16:24:51+0100	1610119491550	154			3.14	3.12			47107770	15433208	3	474.27		474.27		5456.50	230.43	5.73	5.38	10.80	9.93
2021-01-08T16:24:52+0100	1610119492547	153			3.11	3.11			47107751	15433178	3	474.43		474.43		5459.60	227.06	5.16	5.27	9.63	9.66
2021-01-08T16:24:53+0100	1610119493543	153			3.22	3.11			47107730	15433149	3	474.59		474.59		5462.80	223.23	4.99	5.16	9.64	9.46
2021-01-08T16:24:54+0100	1610119494555	153			3.20	3.11			47107708	15433121	3	474.74		474.74		5466.04	220.90	4.63	5.09	8.89	9.33
2021-01-08T16:24:55+0100	1610119495557	153			2.99	3.06			47107684	15433103	3	474.88		474.88		5469.03	207.04	4.67	5.02	8.38	9.21
2021-01-08T16:24:56+0100	1610119496549	153			2.99	3.03			47107658	15433094	3	475.02		475.02		5472.00	193.26	4.71	5.00	8.47	9.18
2021-01-08T16:24:57+0100	1610119497520	153			3.13	2.99			47107631	15433088	3	475.17		475.17		5475.04	188.60	4.94	4.98	9.27	9.15
2021-01-08T16:24:58+0100	1610119498546	153			2.86	3.00			47107605	15433081	3	475.31		475.31		5477.98	190.38	4.76	4.98	8.19	9.15
2021-01-08T16:24:59+0100	1610119499547	153			3.03	3.00			47107579	15433069	3	475.46		475.46		5481.01	197.44	4.95	4.91	8.99	8.99
2021-01-08T16:25:00+0100	1610119500536	153			2.96	3.02			47107554	15433057	3	475.61		475.61		5483.94	198.09	5.13	4.87	9.10	8.90
2021-01-08T16:25:01+0100	1610119501547	152			3.05	3.05			47107528	15433043	3	475.76		475.76		5487.01	200.13	4.87	5.03	8.90	9.26
2021-01-08T16:25:02+0100	1610119502579	152			3.01	3.08			47107502	15433028	3	475.93		475.93		5490.12	201.44	5.47	5.14	9.88	9.52
2021-01-08T16:25:03+0100	1610119503552	152			3.22	3.10			47107475	15433016	3	476.10		476.10		5493.26	196.83	5.42	5.10	10.48	9.53
2021-01-08T16:25:04+0100	1610119504551	152			3.07	3.14			47107448	15433008	3	476.26		476.26		5496.32	191.40	5.22	5.21	9.61	9.79
2021-01-08T16:25:05+0100	1610119505553	153			3.17	3.17			47107420	15433000	3	476.39		476.39		5499.49	191.00	4.10	5.38	7.78	10.15
2021-01-08T16:25:06+0100	1610119506551	154			3.08	3.22			47107393	15432991	3	476.52		476.52		5502.57	192.78	4.22	5.54	7.82	10.53
2021-01-08T16:25:07+0100	1610119507543	154			3.27	3.22			47107365	15432979	3	476.73		476.73		5505.81	196.26	6.48	5.72	12.70	10.89
2021-01-08T16:25:08+0100	1610119508587	154			3.23	3.21			47107336	15432966	3	476.93		476.93		5509.18	196.97	5.93	5.88	11.49	11.26
2021-01-08T16:25:09+0100	1610119509545	154			3.49	3.23			47107308	15432950	3	477.08		477.08		5512.53	201.25	4.49	5.96	9.39	11.40
2021-01-08T16:25:10+0100	1610119510553	153			3.08	3.22			47107282	15432935	3	477.27		477.27		5515.63	201.44	6.12	6.08	11.31	11.65
2021-01-08T16:25:11+0100	1610119511551	153			3.14	3.21			47107257	15432916	3	477.49		477.49		5518.76	207.35	7.03	6.25	13.23	11.94
2021-01-08T16:25:12+0100	1610119512559	154			3.21	3.16			47107232	15432894	3	477.72		477.72		5522.00	210.92	7.10	6.38	13.69	12.17
2021-01-08T16:25:13+0100	1610119513553	154			3.16	3.17			47107209	15432870	3	477.94		477.94		5525.14	215.38	7.01	6.31	13.28	11.97
2021-01-08T16:25:14+0100	1610119514564	154			3.19	3.16			47107186	15432844	3	478.18		478.18		5528.36	217.57	7.44	6.28	14.24	11.83
2021-01-08T16:25:15+0100	1610119515554	155			3.19	3.12			47107165	15432816	3	478.38		478.38		5531.52	222.22	6.34	6.32	12.12	11.79
2021-01-08T16:25:16+0100	1610119516553	155			3.11	3.11			47107144	15432789	3	478.59		478.59		5534.62	221.19	6.77	6.05	12.61	11.31
2021-01-08T16:25:17+0100	1610119517561	154			3.08	3.07			47107125	15432759	3	478.78		478.78		5537.72	227.06	6.13	5.79	11.31	10.80
2021-01-08T16:25:18+0100	1610119518577	154			3.02	3.06			47107108	15432727	3	478.96		478.96		5540.79	232.03	5.86	5.50	10.63	10.21
2021-01-08T16:25:19+0100	1610119519571	154			3.09	3.07			47107094	15432692	3	479.13		479.13		5543.87	239.56	5.53	5.16	10.26	9.54
2021-01-08T16:25:20+0100	1610119520560	153			2.93	3.07			47107085	15432656	3	479.29		479.29		5546.77	249.83	5.51	4.79	9.71	8.82
2021-01-08T16:25:21+0100	1610119521551	153			3.11	3.07			47107080	15432616	3	479.44		479.44		5549.85	259.59	4.87	4.45	9.08	8.15
2021-01-08T16:25:22+0100	1610119522539	154			3.16	3.05			47107077	15432575	3	479.53		479.53		5552.97	263.86	2.88	4.04	5.47	7.35
2021-01-08T16:25:23+0100	1610119523551	154			3.08	3.07			47107074	15432534	3	479.65		479.65		5556.09	263.86	3.85	3.65	7.11	6.61
2021-01-08T16:25:24+0100	1610119524542	154			3.05	3.04			47107074	15432494	3	479.76		479.76		5559.12	270.00	3.63	3.26	6.66	5.86
2021-01-08T16:25:25+0100	1610119525566	152			2.96	3.00			47107074	15432454	3	479.85		479.85		5562.14	270.00	2.97	2.87	5.27	5.11
2021-01-08T16:25:26+0100	1610119526539	152			3.03	2.97			47107074	15432415	3	479.94		479.94		5565.10	270.00	3.05	2.46	5.55	4.36
2021-01-08T16:25:27+0100	1610119527558	153			2.97	2.92			47107074	15432375	3	480.01		480.01		5568.12	270.00	2.31	2.05	4.12	3.60
2021-01-08T16:25:28+0100	1610119528552	153			2.90	2.88			47107076	15432337	3	480.06		480.06		5571.01	274.42	1.73	1.82	3.02	3.15
2021-01-08T16:25:29+0100	1610119529550	153			2.89	2.84			47107078	15432299	3	480.10		480.10		5573.89	274.42	1.39	1.49	2.40	2.55
2021-01-08T16:25:30+0100	1610119530552	153			2.80	2.80			47107079	15432262	3	480.13		480.13		5576.69	272.27	1.07	1.15	1.80	1.95
2021-01-08T16:25:31+0100	1610119531557	152			2.72	2.77			47107073	15432227	3	480.15		480.15		5579.43	255.86	0.73	0.89	1.19	1.50
2021-01-08T16:25:32+0100	1610119532542	153			2.73	2.73			47107066	15432193	3	480.16		480.16		5582.11	253.17	0.37	0.60	0.61	1.00
2021-01-08T16:25:33+0100	1610119533541	153			2.78	2.72			47107061	15432157	3	480.16		480.16		5584.90	258.47	0.00	0.33	0.00	0.55
2021-01-08T16:25:34+0100	1610119534553	153			2.71	2.71			47107058	15432121	3	480.16		480.16		5587.64	263.02	0.00	0.06	0.00	0.10
2021-01-08T16:25:35+0100	1610119535550	152			2.66	2.73			47107057	15432086	3	480.16		480.16		5590.29	267.60	0.00	-0.18	0.00	-0.30
2021-01-08T16:25:36+0100	1610119536550	151			2.74	2.75			47107054	15432050	3	480.15		480.15		5593.04	263.02	-0.36	-0.39	-0.60	-0.65
2021-01-08T16:25:37+0100	1610119537589	151			2.64	2.74			47107051	15432014	3	480.15		480.15		5595.78	263.02	0.00	-0.60	0.00	-1.00
2021-01-08T16:25:38+0100	1610119538547	151			2.85	2.77			47107049	15431978	3	480.14		480.14		5598.52	265.33	-0.37	-0.76	-0.63	-1.25
2021-01-08T16:25:39+0100	1610119539528	150			2.91	2.78			47107044	15431941	3	480.12		480.12		5601.37	258.77	-0.70	-0.91	-1.22	-1.50
2021-01-08T16:25:40+0100	1610119540548	150			2.65	2.80			47107039	15431906	3	480.08		480.08		5604.08	258.15	-1.48	-1.06	-2.35	-1.75
2021-01-08T16:25:41+0100	1610119541558	150			2.81	2.78			47107035	15431869	3	480.04		480.04		5606.91	260.97	-1.41	-1.22	-2.38	-2.00
2021-01-08T16:25:42+0100	1610119542543	151			2.85	2.74			47107034	15431832	3	480.00		480.00		5609.71	267.73	-1.43	-1.40	-2.44	-2.30
2021-01-08T16:25:43+0100	1610119543561	151			2.75	2.75			47107033	15431795	3	479.95		479.95		5612.52	267.73	-1.78	-1.60	-2.95	-2.65
2021-01-08T16:25:44+0100	1610119544533	150			2.69	2.72			47107029	15431761	3	479.91		479.91		5615.13	260.19	-1.53	-1.80	-2.47	-3.00
2021-01-08T16:25:45+0100	1610119545539	149			2.72	2.71			47107023	15431726	3	479.86		479.86		5617.86	255.86	-1.83	-1.99	-2.98	-3.34
2021-01-08T16:25:46+0100	1610119546552	148			2.67	2.72			47107018	15431691	3	479.81		479.81		5620.57	258.15	-1.85	-2.18	-2.96	-3.70
2021-01-08T16:25:47+0100	1610119547550	148			2.64	2.80			47107013	15431657	3	479.76		479.76		5623.20	257.81	-1.90	-2.41	-3.01	-4.10
2021-01-08T16:25:48+0100	1610119548553	148			2.80	2.84			47107011	15431620	3	479.69		479.69		5626.01	265.46	-2.49	-2.60	-4.19	-4.45
2021-01-08T16:25:49+0100	1610119549587	148			2.78	2.91			47107011	15431582	3	479.62		479.62		5628.88	270.00	-2.43	-2.83	-4.06	-4.84
2021-01-08T16:25:50+0100	1610119550528	148			3.19	2.95			47107016	15431543	3	479.54		479.54		5631.89	280.67	-2.66	-3.11	-5.10	-5.39
2021-01-08T16:25:51+0100	1610119551556	148			2.99	2.99			47107021	15431503	3	479.45		479.45		5634.97	280.41	-2.92	-3.34	-5.25	-5.85
2021-01-08T16:25:52+0100	1610119552553	147			3.04	2.99			47107023	15431463	3	479.34		479.34		5638.00	274.20	-3.62	-3.60	-6.62	-6.36
2021-01-08T16:25:53+0100	1610119553558	147			2.94	2.99			47107023	15431424	3	479.22		479.22		5640.95	270.00	-4.07	-3.85	-7.16	-6.85
2021-01-08T16:25:54+0100	1610119554539	147			3.02	2.99			47107021	15431385	3	479.11		479.11		5643.91	265.69	-3.72	-4.07	-6.73	-7.26
2021-01-08T16:25:55+0100	1610119555579	146			2.77	2.98			47107020	15431347	3	478.98		478.98		5646.79	267.79	-4.52	-4.29	-7.50	-7.66
2021-01-08T16:25:56+0100	1610119556550	146			3.20	2.97			47107020	15431306	3	478.83		478.83		5649.89	270.00	-4.83	-4.16	-9.27	-7.39
2021-01-08T16:25:57+0100	1610119557540	145			2.98	2.95			47107020	15431267	3	478.69		478.69		5652.85	270.00	-4.74	-4.36	-8.48	-7.77
2021-01-08T16:25:58+0100	1610119558533	145			2.97	2.96			47107020	15431228	3	478.54		478.54		5655.80	270.00	-5.08	-4.54	-9.06	-8.11
2021-01-08T16:25:59+0100	1610119559548	145			2.92	2.93			47107018	15431189	3	478.39		478.39		5658.76	265.69	-5.07	-4.72	-8.87	-8.47
2021-01-08T16:26:00+0100	1610119560541	144			2.90	2.96			47107016	15431151	3	478.24		478.24		5661.64	265.58	-5.20	-5.18	-9.06	-9.24
2021-01-08T16:26:01+0100	1610119561579	144			2.78	2.97			47107018	15431113	3	478.09		478.09		5664.53	274.42	-5.20	-5.38	-8.67	-9.60
2021-01-08T16:26:02+0100	1610119562552	143			3.05	3.01			47107021	15431074	3	478.06		478.06		5667.50	276.45	-1.01	-5.60	-1.85	-9.89
2021-01-08T16:26:03+0100	1610119563524	143			3.13	3.00			47107024	15431034	3	477.90		477.90		5670.54	276.29	-5.25	-5.74	-9.88	-10.10
2021-01-08T16:26:04+0100	1610119564542	143			3.07	2.99			47107021	15430993	3	477.72		477.72		5673.66	263.86	-5.77	-5.87	-10.61	-10.28
2021-01-08T16:26:05+0100	1610119565534	143			3.11	2.95			47107011	15430955	3	477.53		477.53		5676.75	248.86	-6.16	-6.04	-11.49	-10.61
2021-01-08T16:26:06+0100	1610119566549	143			2.85	2.91			47106994	15430926	3	477.26		477.26		5679.64	229.26	-9.32	-6.28	-15.96	-11.04
2021-01-08T16:26:07+0100	1610119567585	142			2.74	2.86			47106975	15430901	3	477.06		477.06		5682.48	221.85	-7.05	-6.54	-11.58	-11.62
2021-01-08T16:26:08+0100	1610119568566	142			2.84	2.85			47106956	15430877	3	476.85		476.85		5685.27	220.69	-7.54	-7.23	-12.84	-12.95
2021-01-08T16:26:09+0100	1610119569540	142			2.87	2.87			47106934	15430859	3	476.67		476.67		5688.07	209.11	-6.43	-7.56	-11.09	-13.56
2021-01-08T16:26:10+0100	1610119570557	141			2.77	2.93			47106910	15430847	3	476.48		476.48		5690.88	198.79	-6.74	-7.89	-11.21	-14.12
2021-01-08T16:26:11+0100	1610119571537	142			3.01	3.01			47106884	15430839	3	476.27		476.27		5693.84	191.83	-7.11	-8.20	-12.86	-14.66
2021-01-08T16:26:12+0100	1610119572549	143			2.98	3.07			47106857	15430836	3	476.03		476.03		5696.85	184.32	-7.97	-8.29	-14.23	-14.87
2021-01-08T16:26:13+0100	1610119573555	143			3.12	3.10			47106829	15430841	3	475.77		475.77		5699.99	173.07	-8.29	-8.63	-15.51	-15.70
2021-01-08T16:26:14+0100	1610119574554	144			3.33	3.11			47106800	15430852	3	475.47		475.47		5703.32	165.52	-9.01	-8.94	-18.02	-16.42
2021-01-08T16:26:15+0100	1610119575555	145			3.21	3.11			47106773	15430867	3	475.18		475.18		5706.53	159.29	-9.04	-9.39	-17.38	-17.40
2021-01-08T16:26:16+0100	1610119576567	145			2.97	3.13			47106748	15430882	3	474.89		474.89		5709.53	157.79	-9.66	-9.80	-17.19	-18.26
2021-01-08T16:26:17+0100	1610119577528	145			3.08	3.11			47106724	15430899	3	474.60		474.60		5712.49	154.26	-9.79	-10.22	-18.11	-19.07
2021-01-08T16:26:18+0100	1610119578570	145			2.97	3.11			47106699	15430917	3	474.28		474.28		5715.59	153.89	-10.34	-10.61	-18.43	-19.78
2021-01-08T16:26:19+0100	1610119579549	145			3.23	3.11			47106674	15430937	3	473.93		473.93		5718.75	151.43	-11.06	-10.99	-21.45	-20.51
2021-01-08T16:26:20+0100	1610119580553	145			3.19	3.11			47106649	15430958	3	473.57		473.57		5721.95	150.24	-11.24	-11.35	-21.51	-21.02
2021-01-08T16:26:21+0100	1610119581541	144			3.22	3.10			47106625	15430981	3	473.19		473.19		5725.14	146.88	-11.93	-11.73	-23.08	-21.66
2021-01-08T16:26:22+0100	1610119582548	144			2.95	3.09			47106602	15431001	3	472.83		472.83		5728.11	149.38	-12.11	-12.04	-21.45	-22.33
2021-01-08T16:26:23+0100	1610119583555	144			3.07	3.07			47106577	15431019	3	472.45		472.45		5731.21	153.89	-12.27	-12.35	-22.64	-22.97
2021-01-08T16:26:24+0100	1610119584590	144			2.95	3.05			47106551	15431032	3	472.06		472.06		5734.26	161.21	-12.77	-12.62	-22.61	-23.49
2021-01-08T16:26:25+0100	1610119585551	144			3.16	3.07			47106524	15431038	3	471.67		471.67		5737.30	171.40	-12.84	-12.84	-24.35	-23.78
2021-01-08T16:26:26+0100	1610119586573	144			3.05	3.10			47106496	15431037	3	471.26		471.26		5740.41	181.39	-13.16	-13.07	-24.07	-24.11
2021-01-08T16:26:27+0100	1610119587552	145			3.10	3.10			47106469	15431031	3	470.85		470.85		5743.45	188.60	-13.50	-13.21	-25.13	-24.28
2021-01-08T16:26:28+0100	1610119588549	145			3.12	3.08			47106442	15431020	3	470.43		470.43		5746.56	195.50	-13.48	-13.37	-25.28	-24.66
2021-01-08T16:26:29+0100	1610119589544	145			3.20	3.08			47106415	15431006	3	470.00		470.00		5749.75	199.44	-13.51	-13.50	-25.93	-24.81
2021-01-08T16:26:30+0100	1610119590574	145			2.98	3.08			47106391	15430986	3	469.58		469.58		5752.82	209.56	-13.69	-13.63	-24.47	-24.98
2021-01-08T16:26:31+0100	1610119591534	145			3.04	3.07			47106371	15430961	3	469.18		469.18		5755.74	220.39	-13.70	-13.73	-25.00	-25.16
2021-01-08T16:26:32+0100	1610119592547	145			3.06	3.03			47106352	15430931	3	468.75		468.75		5758.84	227.06	-13.86	-13.83	-25.47	-25.18
2021-01-08T16:26:33+0100	1610119593551	145			3.07	3.01			47106334	15430900	3	468.33		468.33		5761.92	229.53	-13.62	-13.90	-25.10	-25.21
2021-01-08T16:26:34+0100	1610119594545	145			3.09	3.03			47106317	15430868	3	467.90		467.90		5764.99	232.03	-14.00	-13.98	-25.96	-25.17
2021-01-08T16:26:35+0100	1610119595552	145			2.92	2.99			47106303	15430835	3	467.49		467.49		5767.94	238.06	-13.93	-14.08	-24.43	-25.25
2021-01-08T16:26:36+0100	1610119596577	145			2.87	2.97			47106293	15430799	3	467.07		467.07		5770.88	247.80	-14.27	-14.20	-24.59	-25.43
2021-01-08T16:26:37+0100	1610119597521	145			3.16	2.93			47106286	15430761	3	466.65		466.65		5773.86	254.86	-14.10	-14.31	-26.69	-25.79
2021-01-08T16:26:38+0100	1610119598533	145			2.82	2.95			47106281	15430724	3	466.24		466.24		5776.71	258.77	-14.36	-14.41	-24.31	-26.04
2021-01-08T16:26:39+0100	1610119599546	145			2.95	2.96			47106277	15430685	3	465.81		465.81		5779.70	261.43	-14.41	-14.59	-25.47	-26.40
2021-01-08T16:26:40+0100	1610119600565	144			2.87	2.98			47106272	15430647	3	465.39		465.39		5782.63	259.06	-14.34	-14.73	-24.73	-26.73
2021-01-08T16:26:41+0100	1610119601544	143			3.04	3.03			47106265	15430609	3	464.95		464.95		5785.61	254.86	-14.77	-14.89	-26.97	-27.26
2021-01-08T16:26:42+0100	1610119602583	143			2.94	3.07			47106258	15430570	3	464.49		464.49		5788.66	255.23	-15.07	-14.97	-26.56	-27.52
2021-01-08T16:26:43+0100	1610119603537	143			3.28	3.12			47106251	15430530	3	464.02		464.02		5791.79	255.58	-15.04	-15.15	-29.56	-27.83
2021-01-08T16:26:44+0100	1610119604530	143			3.15	3.15			47106244	15430490	4	463.55		463.55		5794.91	255.58	-15.04	-15.32	-28.40	-28.21
2021-01-08T16:26:45+0100	1610119605550	143			3.14	3.17			47106237	15430449	4	463.05		463.05		5798.11	255.92	-15.63	-15.55	-29.41	-28.67
2021-01-08T16:26:46+0100	1610119606552	143			3.19	3.14			47106230	15430408	4	462.55		462.55		5801.31	255.92	-15.63	-15.72	-29.94	-29.06
2021-01-08T16:26:47+0100	1610119607547	143			3.24	3.10			47106222	15430367	4	462.04		462.04		5804.54	254.00	-15.80	-15.86	-30.75	-29.46
2021-01-08T16:26:48+0100	1610119608568	143			3.02	3.08			47106214	15430328	4	461.57		461.57		5807.62	253.23	-15.25	-16.03	-27.62	-30.22
2021-01-08T16:26:49+0100	1610119609531	142			3.13	3.04			47106206	15430290	4	461.08		461.08		5810.63	252.81	-16.28	-16.24	-30.53	-30.72
2021-01-08T16:26:50+0100	1610119610552	142			2.91	3.04			47106197	15430253	3	460.59		460.59		5813.61	250.33	-16.48	-16.42	-28.80	-31.13
2021-01-08T16:26:51+0100	1610119611539	141			2.98	3.12			47106187	15430217	3	460.08		460.08		5816.55	247.80	-17.33	-16.54	-31.00	-31.36
2021-01-08T16:26:52+0100	1610119612539	141			2.99	3.16			47106176	15430181	3	459.59		459.59		5819.53	245.82	-16.41	-16.64	-29.40	-31.46
2021-01-08T16:26:53+0100	1610119613540	141			3.22	3.22			47106163	15430143	3	459.06		459.06		5822.75	243.31	-16.47	-16.72	-31.77	-31.52
2021-01-08T16:26:54+0100	1610119614556	142			3.47	3.24			47106148	15430102	3	458.46		458.46		5826.28	241.74	-17.03	-16.83	-35.43	-31.74
2021-01-08T16:26:55+0100	1610119615548	142			3.41	3.26			47106130	15430066	3	457.87		457.87		5829.66	233.70	-17.45	-16.83	-35.69	-32.05
2021-01-08T16:26:56+0100	1610119616539	143			3.23	3.24			47106112	15430033	3	457.32		457.32		5832.86	231.29	-17.18	-16.84	-33.30	-32.36
2021-01-08T16:26:57+0100	1610119617546	143			3.13	3.17			47106091	15430005	3	456.78		456.78		5836.01	222.22	-17.12	-16.73	-32.17	-32.34
2021-01-08T16:26:58+0100	1610119618550	143			3.09	3.18			47106070	15429978	3	456.26		456.26		5839.11	221.19	-16.76	-16.69	-31.08	-32.45
2021-01-08T16:26:59+0100	1610119619541	142			3.12	3.19			47106047	15429955	3	455.74		455.74		5842.21	214.24	-16.81	-16.64	-31.48	-32.34
2021-01-08T16:27:00+0100	1610119620570	142			3.06	3.20			47106023	15429933	3	455.22		455.22		5845.35	211.96	-16.53	-16.53	-30.32	-31.72
2021-01-08T16:27:01+0100	1610119621549	142			3.49	3.22			47105997	15429909	3	454.66		454.66		5848.77	212.14	-16.40	-16.32	-34.32	-31.23
2021-01-08T16:27:02+0100	1610119622548	142			3.27	3.24			47105971	15429889	3	454.12		454.12		5852.03	207.64	-16.55	-16.15	-32.43	-30.79
2021-01-08T16:27:03+0100	1610119623524	142			3.21	3.22			47105944	15429877	3	453.62		453.62		5855.17	196.83	-15.94	-15.99	-30.74	-30.40
2021-01-08T16:27:04+0100	1610119624538	142			3.20	3.19			47105915	15429872	3	453.10		453.10		5858.41	186.69	-16.02	-15.83	-30.77	-30.09
2021-01-08T16:27:05+0100	1610119625544	143			3.21	3.16			47105886	15429870	3	452.59		452.59		5861.64	182.69	-15.80	-15.68	-30.42	-29.74
2021-01-08T16:27:06+0100	1610119626588	143			2.99	3.13			47105858	15429868	3	452.10		452.10		5864.76	182.78	-15.72	-15.57	-28.16	-29.64
2021-01-08T16:27:07+0100	1610119627537	143			3.30	3.11			47105830	15429863	3	451.63		451.63		5867.90	186.93	-14.99	-15.45	-29.72	-29.18
2021-01-08T16:27:08+0100	1610119628524	143			3.09	3.09			47105803	15429856	3	451.17		451.17		5870.94	190.01	-15.09	-15.33	-27.96	-28.90
2021-01-08T16:27:09+0100	1610119629526	144			3.03	3.12			47105776	15429850	3	450.71		450.71		5873.98	188.60	-15.15	-15.27	-27.54	-28.74
2021-01-08T16:27:10+0100	1610119630553	145			3.08	3.10			47105748	15429843	3	450.24		450.24		5877.14	189.66	-14.88	-15.24	-27.46	-28.73
2021-01-08T16:27:11+0100	1610119631544	144			3.04	3.12			47105721	15429839	3	449.79		449.79		5880.16	185.76	-14.91	-15.23	-27.25	-28.81
